GPGGA Base Position,,,,,,,,,,,,,,,GPGGA End Position,,,,,,,,,,,,,,,Base Latitude,Base Longitude,End Latitude,End Longitude,Node Count, Extra Tether Length,Node Address,X,Y,Z,Unscaled Pressure,Depth,,Time
$GPGGA,114126.782,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7B,$GPGGA,114126.792,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7A,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:26 PM
$GPGGA,114127.792,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7B,$GPGGA,114127.792,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7B,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:27 PM
$GPGGA,114128.802,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*72,$GPGGA,114128.802,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*72,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:28 PM
$GPGGA,114129.822,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*71,$GPGGA,114129.822,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*71,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:29 PM
$GPGGA,114130.832,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*78,$GPGGA,114130.832,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*78,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:30 PM
$GPGGA,114131.852,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,$GPGGA,114131.852,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:31 PM
$GPGGA,114132.862,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,$GPGGA,114132.862,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:32 PM
$GPGGA,114133.872,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,$GPGGA,114133.872,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:33 PM
$GPGGA,114134.892,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,$GPGGA,114134.892,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:34 PM
$GPGGA,114135.902,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,$GPGGA,114135.902,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7F,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:35 PM
$GPGGA,114136.922,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7E,$GPGGA,114136.922,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7E,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:36 PM
$GPGGA,114137.932,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7E,$GPGGA,114137.932,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7E,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:37 PM
$GPGGA,114138.942,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,$GPGGA,114138.942,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:38 PM
$GPGGA,114139.962,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*75,$GPGGA,114139.962,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*75,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:39 PM
$GPGGA,114140.972,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7A,$GPGGA,114140.972,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*7A,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:40 PM
$GPGGA,114141.992,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*75,$GPGGA,114141.992,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*75,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:41 PM
$GPGGA,114143.002,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*77,$GPGGA,114143.002,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*77,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:43 PM
$GPGGA,114144.012,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*71,$GPGGA,114144.012,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*71,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:44 PM
$GPGGA,114145.032,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*72,$GPGGA,114145.032,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*72,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:45 PM
$GPGGA,114146.042,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,$GPGGA,114146.042,3554.0000,N,01430.0000,E,1,5,1,0, M,0, M,0,*76,35.9,14.5,35.9,14.5,1,0.00,,3/13/2013 12:41:46 PM
